,pm25,t2m,d2m,u10,v10,sp,t500,t850,t1000,q500,q850,q1000,u500,u850,u1000,v500,v850,v1000,w500,w850,w1000
2017-01-28 08:00:00,365.0,269.0567631777597,259.77807836756847,-0.6261103255933603,1.049612242504669,98709.13787900753,253.64036365962085,267.9170214556517,271.60080877035176,0.001350958005607186,0.001478051784789873,0.0012971875605683574,28.76240000406746,6.425664636789101,-0.33465256527335185,4.435085281554385,6.837719937889266,1.0889457560719942,-0.17212825684221955,-0.20016855937817243,-0.015102562640883443
2017-01-28 14:00:00,237.0,274.06867996580684,262.5665374784266,-0.46018715467096905,1.1361725034898997,98567.21091091512,253.70775001293853,268.06897107587787,273.9421542228799,0.0011625734394221984,0.0018788860114429626,0.0018127070021644025,29.049400566040184,5.4078873134937435,-0.5015427599006657,0.2676923015266697,3.892841103883403,1.188521505062484,0.12932797927381162,-0.0693444593497759,-0.04700415273916425
2017-01-28 20:00:00,261.0,269.9848959162869,264.0962008479648,-0.9406214107746095,2.138646572950625,98639.65280087895,254.39218395447892,269.4404815610495,273.9699015448342,0.0006959362205887255,0.0017375035825296769,0.0020830632957512425,30.61589262015565,3.8590957345660257,-0.8606095422806437,-0.30117113577543364,-4.638138658638438,1.8766786614522033,-0.1841717966199567,0.20030212208612513,-0.05518640495457344
2017-01-29 02:00:00,237.0,269.7587302374734,262.3754526788835,0.848094052303451,-2.533732568750362,98822.38377229794,253.12373495085194,266.32881759902705,273.6501466918366,0.0008079893158444672,0.0009253066504746384,0.0017209588302100377,27.868526007086317,4.12839582135101,1.0206981062454332,3.782420471339493,-8.468354350005287,-3.911531460559321,-0.15181052943092255,0.07876349929094573,0.27155207115289065
2017-01-29 08:00:00,12.0,267.2783755052023,251.61659048605296,2.1500072058096342,-6.604564770391532,99312.32749340027,250.37807137841767,261.11760627579287,267.7981043615617,0.0008470950940545237,0.0003379679431274301,0.0006252450061320827,25.39551675942704,9.238775871984343,2.655463421799343,3.0134196375515545,-15.620062104233117,-8.182443783596952,-0.10924443082716456,0.995819295343831,0.5805470115572764
2017-01-29 14:00:00,15.0,271.48164330956706,253.59441665864324,0.2073971172491853,-6.652063541762489,99406.94547212854,247.84910117743638,258.1301446120422,270.2636521123616,0.00038308999490826653,0.0007937006661138685,0.0008079893158444672,24.44601269757013,-0.8492306653742343,0.282335426985199,-0.3958173922416419,-11.612384681992129,-7.461751976546973,0.17308923831352824,0.15323118799298446,0.38840198762238604
2017-01-29 20:00:00,6.0,267.80538420960744,252.48730678912557,-0.29214129925916543,-2.9609090191720617,99934.7363847222,246.4511646713558,258.20149486849624,269.24096510318736,2.9257905526880457e-05,0.00042821204668910123,0.0005955396553763669,27.290731924172057,-4.683912182833636,-1.0894514000650641,-7.475554555614961,-11.635060347603826,-5.420942071494365,0.12261669374881307,0.10570057680909056,0.2584972417754961
2017-01-30 02:00:00,11.0,263.39515347274346,248.96110275632017,1.583958008633033,-2.0993688042396363,100224.50394457755,245.88961172704177,258.52389232358473,266.0262396596202,2.3617649054275686e-05,0.0002266668820680353,0.00043159620057266375,24.05280928447093,-3.484072829035755,1.9310082587580517,-13.008416964868694,-8.896234301112935,-4.254624140249325,0.29159399230973565,0.1001844517200507,0.327448805388495
2017-01-30 08:00:00,14.0,260.5904856916077,249.77173569458802,1.2984569448070844,-1.9481227164531678,100348.09867929135,245.26727893463726,258.85686018703683,263.2488648620953,8.56604702529247e-05,0.0001507114282369628,0.00045904544873933903,24.156483496284864,-2.3196344256133656,1.970202168102345,-13.142499161529155,-5.51657422646543,-3.4501309602865575,0.3129230093206899,-0.0405686734686177,0.32763267622479636
2017-01-30 14:00:00,12.0,271.7920877083159,249.97956503842096,1.218856276454125,1.004613406469025,100003.92578166726,247.11577909721453,259.65492601848547,269.7549512098654,0.0003691773622758413,0.00016800821475295054,0.0005233443725270286,29.816842597394576,2.8248822557391904,1.2963197913117543,-11.11450593703968,2.6456794952401426,0.962750747450384,0.3009714049611035,-0.011149339660404822,0.04539094250225428
2017-01-30 20:00:00,70.0,268.0123471421066,251.93079693478617,1.1572984262611694,2.249268711538249,99805.81938870493,247.88609760670883,261.09910806115664,269.73116779104737,0.0007068407164357599,0.00030600648978267204,0.0005120638595818208,28.804122552724287,6.627955781791905,2.0991627730416322,-1.6735418545354475,0.3544513699540275,3.973684781281622,-0.1037283057381247,0.048240940464924886,-0.05941543418950407
2017-01-31 02:00:00,98.0,268.177704124258,253.16102845349397,2.5267837026803095,1.358979240249718,99624.27114202005,246.89908572576158,263.13523297218705,268.95688537841676,0.0006985683402759412,0.0003932424565589541,0.0005428972616320586,25.20460449133064,9.358886239329758,3.238314783338671,2.7156782890849422,0.8296544492947788,1.9634377298795611,-0.17654115691345149,0.023694183818697256,0.05633125726218341
2017-01-31 08:00:00,113.0,266.8441800746499,253.63578553277114,1.6731107571883475,0.30900639941803565,99396.89231188867,245.31880967540963,263.6478977778196,269.50126140914,0.0002330591727369869,0.0005861392279220261,0.0005887713476092401,27.068211664668972,6.199351418317215,2.4557009161090733,-3.9095596635496084,-3.9243481411224534,0.8474006223821933,0.15194409213887522,0.061755446933072666,0.10165541841046133
2017-01-31 14:00:00,85.0,276.43381822019177,252.49420160148023,1.8517700350472124,-0.8484636608321288,99131.9619714495,245.00962523077553,264.9546645117645,275.38105106136925,9.91970857871765e-05,0.0005575619284608289,0.000717745212282796,24.68623343226096,6.2271664507550994,1.7160739171925723,-4.086035495918892,-5.245452137629938,-0.7852473016598926,0.17961665300222546,0.054308678062868765,0.15221989839332722
2017-01-31 20:00:00,115.0,270.2163956912989,253.52448356190325,1.8160381794754392,-1.9134361136756926,99464.89898409962,243.42010007310546,265.29291757939836,276.23593283777205,0.00020673797586483363,0.0004297161150817949,0.0006752552801891753,22.405400772354344,2.206629943824371,1.6857302454421514,-4.709123350988094,-10.10691766507651,-3.155347307334514,-0.1084170120638086,-0.08258315956347168,0.24884402286967627
2017-02-01 02:00:00,9.0,267.9013979411792,251.3890616783496,0.4115286089809971,-2.1834291298895536,99973.76630094762,240.61365665258074,264.94673670549184,270.6468294155406,0.00016537609506573486,0.0004244518757073653,0.0005917794843946292,15.720942749667941,-0.45476293261876677,0.3796880405177987,-9.961004686357773,-7.246826102488292,-3.947023806734149,0.08777317026971093,-0.27812979396993653,0.2602440147203588
