,pm25,t2m,d2m,u10,v10
2016-07-03 08:00:00,96.0,298.8233902559409,291.34843916630547,-0.8971063787416582,0.5293132008425405
2016-07-03 14:00:00,77.0,301.3946422426547,295.15339061287733,0.443368876322181,2.456138360535444
2016-07-03 20:00:00,99.0,297.8544824975763,295.38781423293534,-0.9498197102287292,0.9389901039170452
2016-07-04 02:00:00,142.0,295.3196947813387,292.9401558470355,-1.9202403026383652,0.6293106142550817
2016-07-04 08:00:00,191.0,296.4157065682199,293.4070331407645,-1.2487644424876219,0.5480627158573919
2016-07-04 14:00:00,113.0,300.5861772743849,297.4611828052972,-1.0258825710993351,2.3198918847608563
2016-07-04 20:00:00,117.0,298.25350580021467,294.9071473144971,-1.4995949929865033,1.5752236467543383
2016-07-05 02:00:00,126.0,294.59770222591214,292.73232650320256,-1.7773128803512734,-0.6009700626360894
2016-07-05 08:00:00,136.0,296.38653515183904,293.0504728447099,-0.3483924382285901,-0.8894001019478879
2016-07-05 14:00:00,83.0,303.6512596669748,291.6271865800719,-0.3299958393203506,2.0020876052591237
2016-07-05 20:00:00,85.0,300.13193664788275,290.7889743923855,-0.020437684614396767,2.287080233484866
2016-07-06 02:00:00,65.0,295.0967418132849,291.3208599168869,2.256848991776718,0.7336829145044215
2016-07-06 08:00:00,78.0,297.7586335580392,292.0911089542204,0.022369785922083718,-0.06660888471282234
2016-07-06 14:00:00,68.0,304.747271453856,290.26102876065823,0.05350249176679678,4.2157803446792546
2016-07-06 20:00:00,65.0,300.20590702513425,291.11697046582805,-0.341670604012118,2.967375136607061
2016-07-07 02:00:00,106.0,296.13336893110505,290.7929142851596,0.9659030414658312,2.167083337389817
2016-07-07 08:00:00,124.0,298.1180670813035,291.9285883772894,-0.7053572131980845,1.1899211131991407
2016-07-07 14:00:00,117.0,305.1004539593244,290.0147854622779,1.5556555487742028,3.6229831782930337
2016-07-07 20:00:00,139.0,301.07584033506373,291.1366699296984,-0.6844841490521973,1.852091485140312
2016-07-08 02:00:00,84.0,297.3481500561084,292.50085780272514,-1.6269560623512387,0.8114934018160551
2016-07-08 08:00:00,89.0,298.44728735188755,293.406048167571,-1.319520592134697,1.251169528914322
2016-07-08 14:00:00,167.0,302.86779876988857,296.26345540197553,1.4856069606235982,2.6455084621854437
2016-07-08 20:00:00,140.0,300.4913701711471,296.88595846028085,-0.5394340422756932,2.4948873582328033
2016-07-09 02:00:00,81.0,297.3137694582309,295.14551082732913,-0.08942493052029499,1.7042828084398995
2016-07-09 08:00:00,112.0,299.5797634092449,295.7621040464733,-0.4414367750144941,-0.29097808105721157
2016-07-09 14:00:00,108.0,306.1756290202193,296.7165430709953,2.2246549436872987,2.422076741591797
2016-07-09 20:00:00,115.0,302.87196611508585,295.23514338793956,0.9291098436493521,2.754568141188496
2016-07-10 02:00:00,143.0,298.26392416320783,294.27085463148245,1.828066724915442,1.4674139354189424
2016-07-10 08:00:00,176.0,299.65165011389774,294.8194847002737,1.0444423675740846,1.6730336167484805
2016-07-10 14:00:00,81.0,307.5258488641338,293.6453966535966,1.7187484737107113,3.8407900443822247
2016-07-10 20:00:00,90.0,303.85962692683813,293.5203050580194,0.3648295502139276,2.6336337693427043
2016-07-11 02:00:00,113.0,298.99216773643025,293.9389186652659,1.2071815117623577,2.0489613927962522
2016-07-11 08:00:00,145.0,300.7966282068469,294.54369220608777,1.1389018273529299,2.000525145674553
2016-07-12 20:00:00,3.0,299.3932747116672,294.9091172608841,-0.6728093843604299,-0.7728406169388945
2016-07-13 02:00:00,16.0,295.50826715151504,294.2225909449999,-0.5362500155415748,-2.3184256379964845
2016-07-13 08:00:00,33.0,298.4056138999149,293.80693225733404,0.7164876139598912,-1.335638559301353
2016-07-13 14:00:00,17.0,306.8496971058772,289.4218315997783,-1.8650505059136466,-0.1134826722499509
2016-07-13 20:00:00,24.0,302.9792752539155,291.14257976885955,0.060931887479739766,2.4102020487490576
2016-07-14 02:00:00,30.0,298.1941211311536,292.0467851605119,1.6352562171271625,1.213045515050791
2016-07-14 08:00:00,24.0,299.1005187115592,292.1649819437344,-2.26800677815374,-0.1369195660185154
2016-07-14 14:00:00,33.0,302.3635500010193,290.8973214436728,-1.3676347738947081,3.872351727990558
2016-07-14 20:00:00,35.0,297.8284365900934,292.31174294956907,0.7490354427975459,0.5149385726644877
2016-07-15 02:00:00,74.0,294.26952379162736,293.25633224215574,-0.5794112668262906,-1.2897022475149669
2016-07-15 08:00:00,20.0,293.5871210155749,291.6025622502339,0.2293315236397786,-0.6856553721198352
2016-07-15 14:00:00,38.0,296.04064550046587,291.09530105557053,-1.5098546346853292,2.6970696284762847
2016-07-15 20:00:00,37.0,293.9455127025399,291.51194471643,-0.22810698382856232,0.17119746405887715
2016-07-16 02:00:00,37.0,293.20893443892294,290.81458369541707,-0.9324844535651958,-1.2134542197879041
2016-07-16 08:00:00,30.0,294.93734085948944,290.07486882708275,-1.8477152492501132,0.1668225772220786
2016-07-16 14:00:00,51.0,299.2682543557492,288.3235864890023,0.8229756191787394,1.897715305009784
2016-07-16 20:00:00,54.0,296.3031882478937,290.60970927116466,0.33369684436921454,1.0377375496619297
2016-07-17 02:00:00,53.0,294.34766151407615,291.3917779868204,0.8130697582281488,0.48181442947158315
2016-07-17 08:00:00,64.0,296.0521056997584,291.47353076188267,-0.6374313095368923,0.1486980460410554
2016-07-17 14:00:00,116.0,302.0364134030338,290.53386633526355,1.1438547578282252,1.7689686352411371
2016-07-17 20:00:00,93.0,299.92982040581535,290.9002763632534,0.03050674313149737,2.3695780995502127
2016-07-18 02:00:00,127.0,295.3186529450394,291.95025778754683,0.815192442717561,1.7164699931995528
2016-07-18 08:00:00,102.0,297.8034325189098,292.4348645987592,-1.041095143273456,0.8786791639526061
2016-07-18 14:00:00,93.0,302.5458713533997,291.77394758590657,-0.7743444591039828,3.2770546262690243
2016-07-18 20:00:00,114.0,298.87027288941016,293.3420249099921,-0.5433256305062824,1.8499040417219126
2016-07-19 02:00:00,81.0,296.73034113061357,293.62077232375856,-1.2034805067134937,0.8855539861247186
2016-07-19 08:00:00,183.0,296.0166832655816,294.2117562398712,-1.9768452223560256,0.5946240114776065
2016-07-19 14:00:00,93.0,298.32122515967023,296.20632695675135,-2.822734991386809,-0.45191141826802017
2016-07-19 20:00:00,114.0,296.35528006285955,294.76728112101705,-2.8888919913068243,-0.770340681603581
2016-07-20 02:00:00,103.0,294.6904256565514,293.4789361838915,-3.664025610690533,-4.176190084051351
2016-07-20 08:00:00,58.0,294.3080717347021,293.34103993679855,-8.8720320054635,-5.5755288879931
2016-07-20 14:00:00,6.0,294.7675215427008,293.5665987981149,-8.78040279167054,-1.8153136517646364
2016-07-20 20:00:00,7.0,295.6509987245214,294.85888362801455,-2.466831558662021,0.33056834168511484
2016-07-21 02:00:00,7.0,295.69163034019476,295.2164288972627,-1.3545448862099991,-0.30410274156760764
2016-07-21 08:00:00,12.0,296.54801977823314,295.55131978305985,-0.900644186224012,0.4165036188365172
2016-07-21 14:00:00,40.0,299.0650962773824,296.62592553719134,-1.074704314355817,1.1692966466828039
2016-07-21 20:00:00,55.0,297.60444178574033,296.4102164078102,-1.2540711537111524,0.7533699052700156
2016-07-22 02:00:00,99.0,296.1094066962208,295.76308901966684,0.43134033088217816,-0.7300292243216503
2016-07-22 08:00:00,96.0,297.1470756503403,296.4663598798409,0.8909015228399313,0.057762898219025915
2016-07-22 14:00:00,103.0,303.8137861296682,296.42696095210005,0.5194317371927868,2.154896152630163
2016-07-22 20:00:00,48.0,301.43631569462735,297.38533986939603,-0.679531218576902,1.9708384135677046
2016-07-23 02:00:00,133.0,298.27642619879964,297.1844053379177,2.1917533341014086,1.5586615751578865
2016-07-23 08:00:00,122.0,300.2027815162363,298.31515456407993,1.029937356896434,0.026826198444520832
2016-07-26 02:00:00,3.0,296.89182575700767,292.37675118034144,-0.4796450958239147,-3.2187148506262693
2016-07-26 08:00:00,6.0,297.61694382133214,292.43683454514627,-0.4739846038521487,-3.077156012264141
2016-07-26 14:00:00,17.0,303.951308521178,292.400390536986,0.7554034962657825,-0.2259797623390598
2016-07-26 20:00:00,49.0,300.1579825553657,294.602790597699,0.32520610641156544,2.8808148756218297
2016-07-27 02:00:00,64.0,296.3782004614445,293.93793369207236,2.104369489287271,0.21025895367315117
2016-07-27 08:00:00,47.0,298.5577219996152,294.5909709193768,1.1732185599317613,-0.52347206724137
2016-07-27 14:00:00,100.0,306.21521879959334,296.8770937015392,2.5274912641767804,2.371140559134784
2016-07-29 14:00:00,145.0,305.0389856176647,297.9438196701225,-0.2794051923226919,2.4951998501497177
2016-07-29 20:00:00,129.0,302.0176603496461,298.10043040789236,-0.7513487104686833,1.7642812564874242
2016-07-30 08:00:00,202.0,299.1682380710148,297.66310230996896,-0.8567753734428254,-0.530034397496568
2016-07-30 14:00:00,240.0,300.9935352674177,298.1161899789887,-1.1705788971276037,0.8649295196083817
2016-07-30 20:00:00,54.0,298.2420456009222,295.27060242290634,-1.4076119984453057,1.1433598175789261
2016-07-31 02:00:00,26.0,297.15124299553753,294.77713085295227,-1.2006502607276106,-0.636281649247393
2016-07-31 08:00:00,72.0,297.51276019140045,295.816277572117,-1.3725877043700034,-0.5794081203690102
2016-07-31 14:00:00,62.0,301.9134767197144,296.74806221318795,-0.5153769513956876,1.2821062286888272
2016-07-31 20:00:00,105.0,300.221534569624,297.39321965494423,-0.7410890687698575,-0.4100375014015185
2016-08-01 02:00:00,67.0,298.2910119069901,297.04355417124424,0.18617027235506267,-1.0384587463159571
2016-08-01 08:00:00,70.0,298.55147098181925,296.43681068403527,-1.6754240248594852,-1.9915590929042404
2016-08-01 14:00:00,75.0,301.9228532464083,296.93422214676343,-1.837101826803052,0.13401092594608843
2016-08-01 20:00:00,115.0,300.34134574404544,296.41809619335834,-1.4235321321158976,1.0758615635254607
2016-08-02 02:00:00,187.0,296.89703493850425,295.1740750499413,0.3036254807692076,-0.5303468894134822
2016-08-02 08:00:00,45.0,299.43286449104124,295.6951258693139,-0.33424120829917525,-1.8649998665539929
2016-08-02 14:00:00,18.0,304.74414594495806,293.710404884369,-2.4484349597537816,-0.02129755676026468
2016-08-02 20:00:00,38.0,301.2091953813763,296.20731192994486,-1.0739967528593461,1.852403977057226
2016-08-03 02:00:00,76.0,296.7866002907767,295.27946718164804,0.9432610735787672,1.5952231294368469
2016-08-03 08:00:00,128.0,299.9069000072304,295.59367363038126,0.3294514753903899,-0.9590857994197525
2016-08-03 14:00:00,28.0,305.7068026855267,295.6350425045091,-0.8726955071134173,1.6220974342914674
2016-08-03 20:00:00,47.0,302.234362299904,296.66630943812567,-0.5981616464827656,2.3520785522030176
2016-08-04 02:00:00,89.0,297.93678756522235,295.723690091926,1.20470504652471,1.5117877876207575
2016-08-04 08:00:00,101.0,299.741248035639,295.84582676792263,-0.006286454684981679,0.657434886777359
2016-08-04 14:00:00,132.0,305.1660896461813,296.30974914207104,-1.7178777146477302,1.9558388015558235
2016-08-04 20:00:00,109.0,301.984321588068,296.47423966538906,-0.7021731864639661,1.7680311594903944
2016-08-05 02:00:00,44.0,298.59939545158784,296.3412682842637,-0.6314170368168909,0.7764943071216659
2016-08-05 08:00:00,81.0,299.5130858860886,296.1423036991725,-1.0778883410899354,0.4824394133054115
2016-08-05 14:00:00,51.0,304.58266131856396,295.7128553867973,-0.11878873262383127,1.1205479076441902
2016-08-05 20:00:00,79.0,301.61030235661326,296.9854407528265,-0.09154761500970743,1.5899107668493055
2016-08-06 02:00:00,113.0,299.04842689659336,296.8357248274113,1.156590864764699,1.8895905151700148
2016-08-06 08:00:00,131.0,300.04338056244086,297.27896276449576,0.769908506943433,1.2639816975078042
2016-08-06 14:00:00,96.0,305.7474343012001,296.097979905464,1.1226279129341026,2.282080362814239
2016-08-06 20:00:00,99.0,300.53408545941903,296.55008260129017,-0.20121964696267391,2.174583143395757
2016-08-07 02:00:00,21.0,298.0513895581472,296.4801495045502,-0.293556422252107,-0.3516015129385648
2016-08-07 08:00:00,27.0,297.3919071806797,295.209534084908,-1.8912302812830646,-2.699978268548712
2016-08-07 14:00:00,19.0,302.441687723468,293.6316070288873,-3.487135236572845,-1.7940642014144714
2016-08-07 20:00:00,27.0,299.7370806904417,294.2058464007101,-2.3822779598337664,1.038675025412672
2016-08-08 02:00:00,54.0,295.53014571380066,293.58137339601774,-1.8310875540830507,-1.129706386054901
2016-08-08 08:00:00,58.0,298.34518739455456,292.5589712211429,-2.195127944017252,-2.444672372429818
2016-08-08 14:00:00,22.0,303.8835891617224,290.18321587837005,-2.719077232153844,0.27463228855747457
2016-08-09 14:00:00,47.0,304.2148931049052,294.0305211722633,1.349047591804743,2.5111369379123416
2016-08-09 20:00:00,47.0,301.1529362212132,295.58480887163955,0.12178217617622433,1.9358393188733154
2016-08-10 02:00:00,75.0,298.2618404906092,295.3297008145176,1.2563570357670746,1.855216404309454
2016-08-10 08:00:00,109.0,300.18715397174657,295.98175306862856,2.7164101837344714,2.8086292428146513
2016-08-10 14:00:00,74.0,305.4453017743982,296.39150191713327,2.558270189273258,3.728292954293116
2016-08-10 20:00:00,94.0,303.3845495743497,296.54515773532256,0.4366470421057089,3.1448705454143213
2016-08-11 02:00:00,74.0,300.24132945931103,296.9923355651811,0.985714763367012,2.6961321527255424
2016-08-11 08:00:00,90.0,301.2550361785462,297.290782442818,1.7406828801013043,2.849878175847324
2016-08-11 14:00:00,81.0,305.5015609345613,298.5052543904295,1.9777159814190064,2.852065619265724
2016-08-11 20:00:00,74.0,302.8646732609906,298.2205971375019,0.8417259988352144,1.616785071703926
2016-08-12 02:00:00,80.0,300.02671118165176,298.54957818413794,0.974039998675245,2.06146106947282
2016-08-12 08:00:00,125.0,300.2736263845899,298.2205971375019,1.8779498104166303,1.9605261803095364
2016-08-13 02:00:00,26.0,297.37523779989067,295.9157598646626,0.9124821484822894,-0.5078474713956604
2016-08-13 08:00:00,26.0,298.4493710244862,295.8753759637283,1.6490536663083422,-1.6784421921562207
2016-08-13 14:00:00,33.0,302.93447629304484,290.23443448443317,0.8979771378046388,-1.7737522268150492
2016-08-13 20:00:00,32.0,298.0170089602698,291.50504990407535,1.92924801891076,0.2561952654595372
2016-08-14 02:00:00,9.0,295.17383769943433,290.7416956790965,0.9319400896352352,-1.1378311758946698
2016-08-14 08:00:00,15.0,296.9480849171708,291.02930785160464,0.1606980584821156,-3.6143296174396355
2016-08-14 14:00:00,16.0,304.7566479805499,291.61930679452377,-0.2985093527274023,1.3280425404752134
2016-08-14 20:00:00,45.0,300.3611406337325,294.7643262014365,0.3630606464727506,2.1911452149922095
2016-08-15 02:00:00,78.0,297.46275204903327,292.8987869729076,0.42249581217629384,0.677121877542953
2016-08-15 08:00:00,11.0,293.7694423679553,291.7493232560685,0.985360982618777,0.65305999994056
2016-08-15 14:00:00,26.0,298.9202810317774,290.44029388187903,1.5086027092588976,1.8239672126180348
2016-08-15 20:00:00,22.0,295.62703648963713,291.631126472846,0.9061140950140527,1.6899081802618467
2016-08-16 02:00:00,27.0,292.04728696518475,290.76238011616044,0.8052865817669703,-0.9506485176630693
2016-08-16 08:00:00,18.0,295.6468313793241,291.45580124439925,0.14371658256681763,-0.11410765608377949
2016-08-16 14:00:00,25.0,302.9355181293442,292.91947140997155,-0.08305687705205833,2.0423990625410546
2016-08-16 20:00:00,30.0,298.5848097433974,294.5722564286999,0.1461930478044653,2.0061500001790082
2016-08-17 02:00:00,35.0,296.3323596642746,293.9871823517484,-0.6073599459368854,0.25213287053965283
2016-08-17 08:00:00,50.0,297.0126787677284,294.22456089138694,-0.6805925608216081,0.11557390284815128
2016-08-17 14:00:00,79.0,299.14844318132776,294.59294086576386,0.7377144588540139,2.288330201152523
2016-08-17 20:00:00,106.0,297.5335969173868,295.7246750651195,-0.2231540533532672,1.0827363856975731
2016-08-18 02:00:00,138.0,296.8855747392118,295.6813362446046,-0.8058309456969313,0.9858638914541737
2016-08-18 08:00:00,86.0,295.8645751658813,295.77983356395674,-0.8001704537251653,2.1780205544818134
2016-08-18 14:00:00,69.0,296.6386595362737,296.36589261410177,0.37968834163981335,1.544911930813662
2016-08-18 20:00:00,38.0,296.62615750068187,296.54515773532256,-0.6462758282427767,-0.8628382890101816
2016-08-19 02:00:00,27.0,295.5759865109706,294.4560295918644,-2.982643889589199,-4.258375458199784
2016-08-19 08:00:00,14.0,295.85936598438474,292.49987282953157,-1.715755030158318,-3.7590133749709063
2016-08-19 14:00:00,15.0,302.70631414349447,293.15291005683605,-4.158964877471824,-1.5371958457110062
2016-08-19 20:00:00,33.0,297.9940885616848,294.2836592829982,-2.1869909868078388,1.930526956285774
2016-08-20 02:00:00,50.0,294.65187771347667,293.48977088902024,0.35456990851510173,0.2202586950144052
2016-08-20 08:00:00,59.0,297.0491430382045,293.78427787388307,-1.4893353512876775,-0.8031523328795711
2016-08-20 14:00:00,60.0,302.98760994431,293.88671508600925,-0.11595848663794817,1.2171079099706752
2016-08-20 20:00:00,72.0,299.2244972311779,295.092322274879,-0.3098303366709343,1.9427141410454274
2016-08-21 02:00:00,69.0,295.6812119772016,294.51414301028217,2.433031804397935,-0.28754066997115557
2016-08-21 08:00:00,56.0,298.00450692467797,295.1277813098458,-0.495919010242742,-1.1475184253190098
2016-08-21 14:00:00,71.0,305.5974098740985,294.8431240569182,-0.5394340422756932,2.6845699517997175
2016-08-21 20:00:00,58.0,300.3944793953106,295.6301176385415,-0.341670604012118,2.01896216877249
2016-08-22 02:00:00,76.0,296.7032533868313,294.90222244852947,-1.4543110572123752,1.0302377436559889
2016-08-22 08:00:00,59.0,298.79942802105666,294.69439310469653,-0.4548804434474384,0.2968192146583821
2016-08-22 14:00:00,26.0,304.2680267561703,294.15462779464696,0.5611778654845612,3.212056307550872
2016-08-22 20:00:00,38.0,300.29237943797756,293.8148120428822,-0.3459159729909427,1.7774059169978202
2016-08-23 02:00:00,53.0,296.4396688031042,293.62471221653266,1.713795543235416,2.0161497415202625
2016-08-23 08:00:00,67.0,297.6284040206246,293.84534621188135,1.7792449816589602,2.3055172565828035
2016-08-23 14:00:00,62.0,301.07584033506373,292.9736449356152,2.438692296369701,3.2945541736162185
2016-08-23 20:00:00,96.0,299.33389004260613,294.8766131454979,-0.39898308522624903,1.7108451386950976
2016-08-24 02:00:00,98.0,297.3544010739043,295.38781423293534,1.9465832755742931,0.5964989629790916
2016-08-24 08:00:00,78.0,298.649403593955,295.90295521314687,0.47131755543277576,-0.23629199559722824
2016-08-24 14:00:00,75.0,303.8075351118723,296.40726148822966,-0.05192417120734527,1.886153104083959
2016-08-24 20:00:00,94.0,299.92565306061806,297.39321965494423,0.1978450370468301,1.6830333580897343
2016-08-25 02:00:00,78.0,297.981586526093,295.4616872224494,0.25657264125390244,-2.1056186425779204
2016-08-25 08:00:00,12.0,298.3535220849491,286.75156927214266,-2.0504316179889837,-7.147675721988396
2016-08-25 14:00:00,4.0,299.8058418861966,284.13646544334426,-2.438529098803191,-5.160852114247968
2016-08-25 20:00:00,9.0,293.4912720760378,285.222890875798,-2.172132195381953,-2.165617090625445
2016-08-26 02:00:00,18.0,288.8592678892755,282.0621118977889,0.11223009597386913,-2.612793023729653
2016-08-26 08:00:00,5.0,292.4483939404217,284.10691624753866,1.810023906755438,-2.485921305462491
2016-08-26 14:00:00,11.0,300.6966119221125,280.31279950609553,-0.17362474860031463,-1.397824450767277
2016-08-26 20:00:00,19.0,292.9891069797671,285.1618225377997,1.6961065058236469,2.401764766992374
2016-08-27 02:00:00,27.0,289.04054740535656,284.97369265783715,1.4137894687318169,-1.2340786863042408
2016-08-27 08:00:00,17.0,292.0243665665998,285.3962461578577,1.3660290677200413,-2.7940383355398835
2016-08-27 14:00:00,6.0,303.0376180866772,281.6040993628016,2.139393783362573,-2.185304081391039
2016-08-27 20:00:00,51.0,294.9602612580744,283.6843627475181,1.3953928698235774,-1.4825097602510229
2016-08-28 02:00:00,14.0,291.1627679470648,280.13254941168117,0.7822908331316709,-2.6256051923231345
2016-08-28 08:00:00,9.0,292.8088692999853,284.5383345063009,1.1353640198705763,-3.6880777098313846
2016-08-28 14:00:00,7.0,302.84071102610636,280.73042814014843,0.3885328603456977,-0.39285044597123786
2016-08-28 20:00:00,27.0,295.488472261828,285.0455957009642,1.1208590091929258,2.6045720210696843
2016-08-29 02:00:00,27.0,290.51162025999184,285.7311370436549,1.1990445545529438,-1.4128240627791582
2016-08-29 08:00:00,14.0,293.5694097984865,285.72522720449376,0.12779644889622577,-3.594017642840213
2016-08-29 14:00:00,15.0,302.3333367483391,284.686080485329,-2.1123432489301743,-0.003798009413069847
2016-08-29 20:00:00,25.0,297.4346224689517,287.28345479664404,0.13699474835034553,2.79956697722414
2016-08-30 02:00:00,45.0,293.791320930241,287.8035206428232,2.328666483668499,-0.7837778340308912
2016-08-30 08:00:00,18.0,294.9706796210676,288.0202147453978,-0.29992447572034364,-1.3668877509927722
2016-08-30 14:00:00,26.0,302.87196611508585,288.80326843424706,2.2982413393202568,0.009951634931154585
2016-08-30 20:00:00,37.0,297.4710867394278,289.49570458929236,1.6242890139318655,2.025524499027688
2016-08-31 02:00:00,51.0,292.24731953465357,287.7788963129851,1.3218064741906193,-2.0668696448805606
2016-08-31 08:00:00,23.0,294.90296026161195,285.6533241613667,2.567822269475613,-3.4621460539024245
2016-08-31 14:00:00,8.0,304.119044165368,279.7740191692395,3.013939793000422,-4.973981947933282
2016-08-31 20:00:00,10.0,299.0213391528111,272.5246164649245,1.5354900461247865,-2.81466280205622
2016-09-01 02:00:00,6.0,294.89358373491814,273.0062683565563,1.8128541527413211,-1.772189767230478
2016-09-01 08:00:00,4.0,295.153000973448,278.42460589411564,1.6193360834565707,-2.4774840237058076
2016-09-01 14:00:00,7.0,297.0501848745038,282.3054002765886,1.0363054103646712,-5.987393234486003
2016-09-01 20:00:00,13.0,294.61541344300053,284.6801706461679,-0.20900282342385212,-2.3374876449282502
2016-09-02 02:00:00,17.0,293.1672609869503,285.29380894573154,1.2146109074753006,-0.8887751181140595
2016-09-02 08:00:00,11.0,294.1059554926347,286.2324883991571,1.1098918059976293,-1.8003140397527553
2016-09-02 14:00:00,10.0,300.22257640592335,285.6109703140453,-0.8603131809251792,-1.8468753353729699
2016-09-02 20:00:00,10.0,294.9873490018566,288.7490949086034,-2.2467799332596172,-0.6925301942919474
2016-09-03 02:00:00,8.0,291.32633624605756,288.8584269330842,0.48086963563513074,-1.431886069710924
2016-09-03 08:00:00,17.0,294.1007463111381,289.32727417320024,0.5357056516116141,-1.3990744184349337
2016-09-03 14:00:00,21.0,302.1541409048566,288.49398685148145,1.1838319823788228,2.095210196499553
2016-09-03 20:00:00,32.0,297.9451222556169,289.68383446925486,-0.19485159349443704,2.180520489817127
2016-09-04 02:00:00,62.0,293.96947493742414,290.91603593434974,1.2050588272729454,1.5992855243567314
2016-09-04 08:00:00,125.0,294.6237481333951,291.0499922886686,-0.5443869727509885,0.6746219422076392
2016-09-04 14:00:00,60.0,301.75928494741555,290.48855756836156,1.8563691847742723,2.9801873052005425
2016-09-04 20:00:00,43.0,294.63937567788486,292.07534938312403,-1.3637431856641191,0.36431746871184734
2016-09-05 02:00:00,31.0,292.5869581682308,290.52500157652184,-0.32681181258623226,-0.5525338155143897
2016-09-05 08:00:00,36.0,293.0411987947329,290.0551693632123,1.1611900144917588,-2.0293706148508575
2016-09-05 14:00:00,11.0,302.12496948847576,286.48464153669846,2.8409410071133236,-2.1978037580676064
2016-09-05 20:00:00,51.0,296.33756884577116,288.6259732594133,1.0734523889293857,2.292080104155493
2016-09-06 02:00:00,46.0,292.52757349916976,288.2260741428437,1.8687515109625106,-0.6050324575559738
2016-09-06 08:00:00,17.0,293.9830188093153,288.7215156591848,1.4470448590659424,-2.434047647254735
2016-09-06 14:00:00,12.0,303.44914342490733,285.05150554012533,1.7067199282707084,-1.139706127396155
2016-09-07 14:00:00,49.0,302.2468643354958,286.4619871532475,1.190553816595295,0.2815071107295868
2016-09-07 20:00:00,22.0,294.9050439342106,287.5809167010874,-0.19945074322149692,2.5611356446186115
2016-09-08 02:00:00,27.0,290.41993866565196,287.94929667546427,2.38137981515557,0.5355630391808242
2016-09-08 08:00:00,31.0,292.1764746663,287.66759434211724,1.096448137564685,-2.051245049034851
2016-09-08 14:00:00,22.0,302.5250346274134,281.7203261996371,2.2667548527273085,-1.07595777634566
2016-09-08 20:00:00,29.0,295.8499894576909,284.64963647716877,0.5838198333716251,2.6670704044525224
2016-09-09 02:00:00,42.0,290.4647376265226,285.901537406134,1.639501586105987,-0.020985064843350276
2016-09-09 08:00:00,20.0,293.19226505813384,286.01677926977595,1.5687454364589115,-2.6784163262816327
2016-09-09 14:00:00,10.0,302.89071916847354,283.0815591530832,2.76240168100507,-1.4590728664824586
2016-09-09 20:00:00,37.0,297.51380202769974,285.5873309574008,0.33263550212450843,-1.2012670350282506
2016-09-10 02:00:00,14.0,290.9325221249158,285.4277653000504,0.5696686034422103,-2.273426801960841
2016-09-10 08:00:00,12.0,292.9651447448828,284.94414346203155,0.024138689663260493,-3.715889490436748
2016-09-10 14:00:00,12.0,301.14772703971664,283.5326768757159,0.6446701220681099,1.3233551617215005
2016-09-10 20:00:00,24.0,296.1302434222071,287.5434877197336,0.7564648385104888,2.0195871526063183
2016-09-11 02:00:00,145.0,292.00873902211003,288.26350312419754,-1.2133863676640844,-0.6047199656390596
2016-09-11 08:00:00,34.0,291.2773699399897,289.4277414389394,-2.4777987618573176,-1.3109516978651319
2016-09-11 14:00:00,23.0,295.6072415999501,292.53533186449835,-1.7999548482383374,1.3511669423268633
2016-09-11 20:00:00,42.0,291.801413598546,290.40286490052523,-1.7150474686618473,-0.6387815845827065
2016-09-12 02:00:00,23.0,289.5520890283211,288.75500474776453,-0.21961624587091344,-0.8909625615324588
2016-09-12 08:00:00,24.0,291.17110263745934,288.68211673144395,-0.7081874591839675,-2.0528075086194217
2016-09-12 20:00:00,46.0,293.432929243276,290.25905881427116,-1.0064246299463893,2.8245663305772752
2016-09-13 02:00:00,62.0,291.3430056268466,289.64345056832053,-1.109728608431119,1.5049129654486455
2016-09-13 08:00:00,106.0,292.25773789764673,289.91333322334526,0.03156808537620348,-0.42566209724722803
2016-09-13 14:00:00,125.0,300.6684823420309,288.32654140858284,1.2390217791035414,1.5017880462795037
2016-09-13 20:00:00,70.0,294.83211539325845,291.22630249030885,0.03050674313149737,3.120496175895014
2016-09-14 02:00:00,94.0,292.00978085840933,290.38513538304187,3.451920359315818,0.587749189305494
2016-09-14 08:00:00,144.0,292.78178155620304,290.8776219798024,1.3823029821388686,0.7164958590741408
2016-09-14 14:00:00,76.0,301.8707614314424,289.9369725799898,1.8680439494660397,2.4508259979479026
2016-09-14 20:00:00,73.0,296.0125159203843,291.090376189603,0.41117482823276186,2.7048819263991395
2016-09-15 02:00:00,50.0,292.3598378549798,290.5466709867793,2.2773682751743696,-1.0250215938886469
2016-09-15 08:00:00,72.0,293.4683516774528,290.8983064168664,0.23534579635978004,-1.8762495755629038
2016-09-15 14:00:00,50.0,302.800079410433,289.45335074197095,0.257987764246844,1.9989626860899818
2016-09-15 20:00:00,136.0,296.82202272495346,291.7887221838094,-0.793448619508693,2.6811325407136617
2016-09-16 02:00:00,197.0,293.1672609869503,290.7456355718706,1.969225243461357,0.9096158637271112
2016-09-16 08:00:00,168.0,294.25597991973626,291.45875616397984,0.8721511431834568,-0.06629639279590815
2016-09-16 14:00:00,195.0,302.9136395670585,292.34720198453584,0.681463319884589,1.2286701108965006
2016-09-16 20:00:00,49.0,296.1271179133092,291.4745157350762,-1.8533757412218792,1.3177303072170448
2016-09-17 02:00:00,73.0,293.1766375136441,291.37207852295,-2.783111547584447,-1.286889820262739
